date,open,high,low,close,adj_close,range_over_open,range_change,range_move,price_change,tomo_price_move,volume,qty_change,qty_move,5d_avg_range,change_in_5d_avg_range,5d_avg_range_move,5d_avg_px,change_in_5d_avg_px,5d_avg_px_move,5d_avg_qty,change_in_5d_avg_qty,5d_avg_qty_move,10d_avg_px,change_in_10d_avg_px,10d_avg_px_move
12/15/2017,7.45,7.49,7.085,7.25,7.25,0.054362416,-0.001591673,Down,-0.06,Up,15791756,10908242,Up,0.038653496,0.005535405,Up,7.164,0.016,Up,10791122.4,2165711.8,Up,7.223,-0.026,Down
12/18/2017,7.26,7.36,7.22,7.31,7.31,0.019283747,-0.03507867,Down,0.06,Up,2579448,-13212308,Down,0.038331972,-0.000321524,Down,7.208,0.044,Up,10289599.8,-501522.6,Down,7.206,-0.017,Down
12/19/2017,7.32,7.485,7.315,7.39,7.39,0.023224044,0.003940297,Up,0.08,Down,3548316,968868,Up,0.039886893,0.001554921,Up,7.266,0.058,Up,9856897.6,-432702.2,Down,7.219,0.013,Up
12/20/2017,7.4,7.42,7.22,7.24,7.24,0.027027027,0.003802983,Up,-0.15,Up,3031697,-516619,Down,0.035970264,-0.003916628,Down,7.3,0.034,Up,5966946.2,-3889951.4,Down,7.207,-0.012,Down
12/21/2017,7.28,7.4,7.28,7.38,7.38,0.016483516,-0.010543511,Down,0.14,Up,3827932,796235,Up,0.02807615,-0.007894114,Down,7.314,0.014,Up,5755829.8,-211116.4,Down,7.231,0.024,Up
12/22/2017,7.38,7.49,7.34,7.49,7.49,0.020325203,0.003841687,Up,0.11,Down,2743789,-1084143,Down,0.021268707,-0.006807443,Down,7.362,0.048,Up,3146236.4,-2609593.4,Down,7.263,0.032,Up
12/27/2017,7.49,7.49,7.38,7.42,7.42,0.014686248,-0.005638955,Down,-0.07,Down,1924323,-819466,Down,0.020349208,-0.0009195,Down,7.384,0.022,Up,3015211.4,-131025,Down,7.296,0.033,Up
12/28/2017,7.41,7.415,7.34,7.4,7.4,0.010121457,-0.004564791,Down,-0.02,Down,1445578,-478745,Down,0.017728691,-0.002620517,Down,7.386,0.002,Up,2594663.8,-420547.6,Down,7.326,0.03,Up
12/29/2017,7.39,7.425,7.33,7.37,7.37,0.01285521,0.002733752,Up,-0.03,Up,1819181,373603,Up,0.014894327,-0.002834363,Down,7.412,0.026,Up,2352160.6,-242503.2,Down,7.356,0.03,Up
1/2/2018,7.4,7.56,7.39,7.5,7.5,0.022972973,0.010117763,Up,0.13,Down,2147497,328316,Up,0.016192218,0.001297891,Up,7.436,0.024,Up,2016073.6,-336087,Down,7.375,0.019,Up
1/3/2018,7.48,7.5,7.4,7.43,7.43,0.013368984,-0.009603989,Down,-0.07,Up,1619127,-528370,Down,0.014800974,-0.001391244,Down,7.424,-0.012,Down,1791141.2,-224932.4,Down,7.393,0.018,Up
1/4/2018,7.45,7.52,7.43,7.5,7.5,0.012080537,-0.001288447,Down,0.07,Up,1831051,211924,Up,0.014279832,-0.000521142,Down,7.44,0.016,Up,1772486.8,-18654.4,Down,7.412,0.019,Up
1/5/2018,7.48,7.57,7.44,7.55,7.55,0.017379679,0.005299142,Up,0.05,Up,2385891,554840,Up,0.015731477,0.001451644,Up,7.47,0.03,Up,1960549.4,188062.6,Up,7.428,0.016,Up
1/8/2018,7.58,7.7,7.55,7.68,7.68,0.019788918,0.002409239,Up,0.13,Down,3072819,686928,Up,0.017118218,0.001386742,Up,7.532,0.062,Up,2211277,250727.6,Up,7.472,0.044,Up
1/9/2018,7.71,7.745,7.6,7.61,7.61,0.018806744,-0.000982174,Down,-0.07,Down,2144067,-928752,Down,0.016284973,-0.000833246,Down,7.554,0.022,Up,2210591,-686,Down,7.495,0.023,Up
1/10/2018,7.63,7.66,7.33,7.35,7.35,0.043250328,0.024443583,Up,-0.26,Down,3360977,1216910,Up,0.022261241,0.005976269,Up,7.538,-0.016,Down,2558961,348370,Up,7.481,-0.014,Down
1/11/2018,7.33,7.35,7,7.01,7.01,0.047748977,0.004498649,Up,-0.34,Up,7338713,3977736,Up,0.029394929,0.007133688,Up,7.44,-0.098,Down,3660493.4,1101532.4,Up,7.44,-0.041,Down
1/12/2018,7.1,7.17,7.02,7.02,7.02,0.021126761,-0.026622216,Down,0.01,Down,4880396,-2458317,Down,0.030144346,0.000749416,Up,7.334,-0.106,Down,4159394.4,498901,Up,7.402,-0.038,Down
1/15/2018,7.05,7.13,6.97,6.97,6.97,0.022695035,0.001568275,Up,-0.05,Up,3383388,-1497008,Down,0.030725569,0.000581223,Up,7.192,-0.142,Down,4221508.2,62113.8,Up,7.362,-0.04,Down
1/16/2018,7.12,7.58,7.09,7.42,7.42,0.068820225,0.046125189,Up,0.45,Up,7695037,4311649,Up,0.040728265,0.010002696,Up,7.154,-0.038,Down,5331702.2,1110194,Up,7.354,-0.008,Down
1/17/2018,7.64,7.75,7.46,7.6,7.6,0.037958115,-0.03086211,Down,0.18,Down,7178261,-516776,Down,0.039669823,-0.001058442,Down,7.204,0.05,Up,6095159,763456.8,Up,7.371,0.017,Up
1/18/2018,7.65,7.68,7.5,7.54,7.54,0.023529412,-0.014428703,Down,-0.06,Up,3436340,-3741921,Down,0.03482591,-0.004843913,Down,7.31,0.106,Up,5314684.4,-780474.6,Down,7.375,0.004,Up
1/19/2018,7.57,7.93,7.53,7.93,7.93,0.052840159,0.029310747,Up,0.39,Up,7669897,4233557,Up,0.041168589,0.00634268,Up,7.492,0.182,Up,5872584.6,557900.2,Up,7.413,0.038,Up
1/22/2018,7.93,8.17,7.79,8.04,8.04,0.047919294,-0.004920865,Down,0.11,Up,6835810,-834087,Down,0.046213441,0.005044852,Up,7.706,0.214,Up,6563069,690484.4,Up,7.449,0.036,Up
1/23/2018,8.07,8.19,8.01,8.17,8.17,0.022304833,-0.025614461,Down,0.13,Up,3258257,-3577553,Down,0.036910362,-0.009303078,Down,7.856,0.15,Up,5675713,-887356,Down,7.505,0.056,Up
1/24/2018,8.21,8.41,8.2,8.4,8.4,0.025578563,0.00327373,Up,0.23,Up,4860301,1602044,Up,0.034434452,-0.00247591,Down,8.016,0.16,Up,5212121,-463592,Down,7.61,0.105,Up
1/25/2018,8.44,8.56,8.39,8.41,8.41,0.02014218,-0.005436383,Down,0.01,Down,3336033,-1524268,Down,0.033757006,-0.000677446,Down,8.19,0.174,Up,5192059.6,-20061.4,Down,7.75,0.14,Up
1/29/2018,8.45,8.46,8.13,8.3,8.3,0.039053254,0.018911074,Up,-0.11,Down,4704560,1368527,Up,0.030999625,-0.002757381,Down,8.264,0.074,Up,4598992.2,-593067.4,Down,7.878,0.128,Up
1/30/2018,8.28,8.3,8.04,8.04,8.04,0.031400966,-0.007652288,Down,-0.26,Up,2729620,-1974940,Down,0.027695959,-0.003303666,Down,8.264,0,Flat,3777754.2,-821238,Down,7.985,0.107,Up
1/31/2018,7.89,8.33,7.88,8.29,8.29,0.057034221,0.025633254,Up,0.25,Up,4617438,1887818,Up,0.034641837,0.006945878,Up,8.288,0.024,Up,4049590.4,271836.2,Up,8.072,0.087,Up
2/1/2018,8.32,8.48,8.32,8.43,8.43,0.019230769,-0.037803451,Down,0.14,Up,3237369,-1380069,Down,0.033372278,-0.001269559,Down,8.294,0.006,Up,3725004,-324586.4,Down,8.155,0.083,Up
2/2/2018,8.43,8.62,8.42,8.57,8.57,0.023724792,0.004494023,Up,0.14,Down,5345612,2108243,Up,0.034088801,0.000716522,Up,8.326,0.032,Up,4126919.8,401915.8,Up,8.258,0.103,Up
2/5/2018,8.29,8.44,8.2,8.25,8.25,0.028950543,0.00522575,Up,-0.32,Down,5312306,-33306,Down,0.032068258,-0.002020542,Down,8.316,-0.01,Down,4248469,121549.2,Up,8.29,0.032,Up
2/6/2018,7.9,7.94,7.7,7.76,7.76,0.030379747,0.001429204,Up,-0.49,Up,8960323,3648017,Up,0.031864014,-0.000204244,Down,8.26,-0.056,Down,5494609.6,1246140.6,Up,8.262,-0.028,Down
2/7/2018,8.2,8.29,8.08,8.16,8.16,0.025609756,-0.004769991,Down,0.4,Up,7948115,-1012208,Down,0.025579121,-0.006284893,Down,8.234,-0.026,Down,6160745,666135.4,Up,8.261,-0.001,Down
2/8/2018,8.2,8.27,8.07,8.21,8.21,0.024390244,-0.001219512,Down,0.05,Down,3238256,-4709859,Down,0.026611016,0.001031895,Up,8.19,-0.044,Down,6160922.4,177.4,Up,8.242,-0.019,Down
2/9/2018,7.94,8.17,7.855,8.14,8.14,0.039672544,0.0152823,Up,-0.07,Up,5160198,1921942,Up,0.029800567,0.00318955,Up,8.104,-0.086,Down,6123839.6,-37082.8,Down,8.215,-0.027,Down
2/12/2018,8.16,8.27,8.11,8.23,8.23,0.019607843,-0.020064701,Down,0.09,Up,2703609,-2456589,Down,0.027932027,-0.00186854,Down,8.1,-0.004,Down,5602100.2,-521739.4,Down,8.208,-0.007,Down
2/13/2018,8.33,8.45,8.29,8.37,8.37,0.019207683,-0.00040016,Down,0.14,Down,5062331,2358722,Up,0.025697614,-0.002234413,Down,8.222,0.122,Up,4822501.8,-779598.4,Down,8.241,0.033,Up
2/14/2018,8.4,8.46,8.29,8.31,8.31,0.020238095,0.001030412,Up,-0.06,Up,3761171,-1301160,Down,0.024623282,-0.001074332,Down,8.252,0.03,Up,3985113,-837388.8,Down,8.243,0.002,Up
2/15/2018,8.41,8.52,8.4,8.52,8.52,0.014268728,-0.005969368,Down,0.21,Up,3263376,-497795,Down,0.022598979,-0.002024303,Down,8.314,0.062,Up,3990137,5024,Up,8.252,0.009,Up
2/16/2018,8.56,8.65,8.44,8.59,8.59,0.02453271,0.010263983,Up,0.07,Down,2133190,-1130186,Down,0.019571012,-0.003027967,Down,8.404,0.09,Up,3384735.4,-605401.6,Down,8.254,0.002,Up
2/19/2018,8.64,8.82,8.525,8.57,8.57,0.034143519,0.009610808,Up,-0.02,Up,4295461,2162271,Up,0.022478147,0.002907135,Up,8.472,0.068,Up,3703105.8,318370.4,Up,8.286,0.032,Up
2/20/2018,8.61,8.74,8.6,8.71,8.71,0.016260163,-0.017883356,Down,0.14,Up,3371316,-924145,Down,0.021888643,-0.000589504,Down,8.54,0.068,Up,3364902.8,-338203,Down,8.381,0.095,Up
2/21/2018,10.08,11.355,10.01,11.3,11.3,0.13343254,0.117172377,Up,2.59,Up,26134178,22762862,Up,0.044527532,0.022638889,Up,9.138,0.598,Up,7839504.2,4474601.4,Up,8.695,0.314,Up
2/22/2018,12.16,13.78,11.695,12.1,12.1,0.171463816,0.038031276,Up,0.8,Down,34045790,7911612,Up,0.075966549,0.031439018,Up,9.854,0.716,Up,13995987,6156482.8,Up,9.084,0.389,Up
2/23/2018,11.99,12.195,11.53,11.77,11.77,0.055462886,-0.11600093,Down,-0.33,Up,10702156,-23343634,Down,0.082152584,0.006186035,Up,10.49,0.636,Up,15709780.2,1713793.2,Up,9.447,0.363,Up
2/26/2018,11.75,12.33,11.7,12.2,12.2,0.053617021,-0.001845864,Down,0.43,Down,6806595,-3895561,Down,0.086047285,0.003894701,Up,11.216,0.726,Up,16212007,502226.8,Up,9.844,0.397,Up
2/27/2018,12.45,12.65,12.065,12.09,12.09,0.046987952,-0.006629069,Down,-0.11,Up,5556997,-1249598,Down,0.092192843,0.006145558,Up,11.892,0.676,Up,16649143.2,437136.2,Up,10.216,0.372,Up
2/28/2018,12,12.33,11.85,12.23,12.23,0.04,-0.006987952,Down,0.14,Flat,3057591,-2499406,Down,0.073506335,-0.018686508,Down,12.078,0.186,Up,12033825.8,-4615317.4,Down,10.608,0.392,Up
3/1/2018,12.21,12.34,12.1,12.23,12.23,0.01965602,-0.02034398,Down,0,Down,4035640,978049,Up,0.043144776,-0.030361559,Down,12.104,0.026,Up,6031795.8,-6002030,Down,10.979,0.371,Up
3/2/2018,11.98,12.18,11.91,12.11,12.11,0.022537563,0.002881543,Up,-0.12,Down,3874478,-161162,Down,0.036559711,-0.006585065,Down,12.172,0.068,Up,4666260.2,-1365535.6,Down,11.331,0.352,Up
3/5/2018,12.1,12.16,11.91,11.92,11.92,0.020661157,-0.001876406,Down,-0.19,Down,2944283,-930195,Down,0.029968538,-0.006591173,Down,12.116,-0.056,Down,3893797.8,-772462.4,Down,11.666,0.335,Up
3/6/2018,12.05,12.07,11.67,11.87,11.87,0.033195021,0.012533864,Up,-0.05,Down,3824585,880302,Up,0.027209952,-0.002758586,Down,12.072,-0.044,Down,3547315.4,-346482.4,Down,11.982,0.316,Up
3/7/2018,11.8,11.84,11.67,11.7,11.7,0.01440678,-0.018788241,Down,-0.17,Up,2641995,-1182590,Down,0.022091308,-0.005118644,Down,11.966,-0.106,Down,3464196.2,-83119.2,Down,12.022,0.04,Up
3/8/2018,11.68,12.33,11.6,12.25,12.25,0.0625,0.04809322,Up,0.55,Up,6229219,3587224,Up,0.030660104,0.008568796,Up,11.97,0.004,Up,3902912,438715.8,Up,12.037,0.015,Up
3/9/2018,12.29,12.39,12.09,12.37,12.37,0.02441009,-0.03808991,Down,0.12,Up,2811661,-3417558,Down,0.031034609,0.000374505,Up,12.022,0.052,Up,3690348.6,-212563.4,Down,12.097,0.06,Up
3/12/2018,12.49,13,12.43,12.72,12.72,0.045636509,0.02122642,Up,0.35,Up,4477332,1665671,Up,0.03602968,0.00499507,Up,12.182,0.16,Up,3996958.4,306609.8,Up,12.149,0.052,Up
3/13/2018,12.85,13.08,12.8,13.06,13.06,0.021789883,-0.023846626,Down,0.34,Down,4303214,-174118,Down,0.033748652,-0.002281027,Down,12.42,0.238,Up,4092684.2,95725.8,Up,12.246,0.097,Up
3/14/2018,12.97,13.04,12.75,12.9,12.9,0.022359291,0.000569407,Up,-0.16,Up,4032767,-270447,Down,0.035339155,0.001590502,Up,12.66,0.24,Up,4370838.6,278154.4,Up,12.313,0.067,Up
3/15/2018,12.76,13.05,12.69,12.92,12.92,0.028213166,0.005853875,Up,0.02,Down,4665665,632898,Up,0.028481788,-0.006857367,Down,12.794,0.134,Up,4058127.8,-312710.8,Down,12.382,0.069,Up
3/16/2018,12.95,13,12.72,12.74,12.74,0.021621622,-0.006591545,Down,-0.18,Up,3835036,-830629,Down,0.027924094,-0.000557694,Down,12.868,0.074,Up,4262802.8,204675,Up,12.445,0.063,Up
3/19/2018,12.88,12.96,12.725,12.93,12.93,0.018245342,-0.00337628,Down,0.19,Down,2217631,-1617405,Down,0.022445861,-0.005478234,Down,12.91,0.042,Up,3810862.6,-451940.2,Down,12.546,0.101,Up
3/20/2018,12.85,12.89,12.62,12.7,12.7,0.021011673,0.002766332,Up,-0.23,Up,2954450,736819,Up,0.022290219,-0.000155642,Down,12.838,-0.072,Down,3541109.8,-269752.8,Down,12.629,0.083,Up
3/21/2018,12.83,13.21,12.76,13.17,13.17,0.035074045,0.014062372,Up,0.47,Down,4322374,1367924,Up,0.02483317,0.002542951,Up,12.892,0.054,Up,3599031.2,57921.4,Up,12.776,0.147,Up
3/22/2018,13.17,13.2,12.97,13.06,13.06,0.017463933,-0.017610112,Down,-0.11,Down,2600804,-1721570,Down,0.022683323,-0.002149847,Down,12.92,0.028,Up,3186059,-412972.2,Down,12.857,0.081,Up
3/23/2018,12.71,12.88,12.62,12.74,12.74,0.020456334,0.0029924,Up,-0.32,Down,3844152,1243348,Up,0.022450265,-0.000233058,Down,12.92,0,Flat,3187882.2,1823.2,Up,12.894,0.037,Up
3/26/2018,12.62,12.66,12.26,12.44,12.44,0.031695721,0.011239387,Up,-0.3,Up,4875489,1031337,Up,0.025140341,0.002690076,Up,12.822,-0.098,Down,3719453.8,531571.6,Up,12.866,-0.028,Down
3/27/2018,12.8,13.14,12.8,13.04,13.04,0.0265625,-0.005133221,Down,0.6,Down,5599440,723951,Up,0.026250507,0.001110165,Up,12.89,0.068,Up,4248451.8,528998,Up,12.864,-0.002,Down
3/28/2018,12.84,12.89,11.86,12.06,12.06,0.080218069,0.053655569,Up,-0.98,Down,11860966,6261526,Up,0.035279311,0.009028805,Up,12.668,-0.222,Down,5756170.2,1507718.4,Up,12.78,-0.084,Down
3/29/2018,11.6,11.79,11.26,11.46,11.46,0.045689655,-0.034528413,Down,-0.6,Up,10962209,-898757,Down,0.040924456,0.005645144,Up,12.348,-0.32,Down,7428451.2,1672281,Up,12.634,-0.146,Down
4/3/2018,10.96,11.795,10.83,11.6,11.6,0.088047445,0.04235779,Up,0.14,Up,6760013,-4202196,Down,0.054442678,0.013518222,Up,12.12,-0.228,Down,8011623.4,583172.2,Up,12.52,-0.114,Down
4/4/2018,12,12.24,11.83,12.19,12.19,0.034166667,-0.053880779,Down,0.59,Down,5909682,-850331,Down,0.054936867,0.000494189,Up,12.07,-0.05,Down,8218462,206838.6,Up,12.446,-0.074,Down
4/5/2018,12.47,12.56,12,12.09,12.09,0.044907779,0.010741112,Up,-0.1,Up,5006149,-903533,Down,0.058605923,0.003669056,Up,11.88,-0.19,Down,8099803.8,-118658.2,Down,12.385,-0.061,Down
4/6/2018,12,12.38,11.81,12.12,12.12,0.0475,0.002592221,Up,0.03,Up,2788735,-2217414,Down,0.052062309,-0.006543614,Down,11.892,0.012,Up,6285357.6,-1814446.2,Down,12.28,-0.105,Down
4/9/2018,11.9,12.28,11.83,12.18,12.18,0.037815126,-0.009684874,Down,0.06,Up,2147504,-641231,Down,0.050487403,-0.001574906,Down,12.036,0.144,Up,4522416.6,-1762941,Down,12.192,-0.088,Down
4/10/2018,12.2,12.41,12.07,12.38,12.38,0.027868852,-0.009946274,Down,0.2,Down,2857220,709716,Up,0.038451685,-0.012035719,Down,12.192,0.156,Up,3741858,-780558.6,Down,12.156,-0.036,Down
4/11/2018,12.46,12.58,12.08,12.11,12.11,0.040128411,0.012259558,Up,-0.27,Down,3989474,1132254,Up,0.039644034,0.001192349,Up,12.176,-0.016,Down,3357816.4,-384041.6,Down,12.123,-0.033,Down
4/12/2018,12,12.18,11.88,11.9,11.9,0.025,-0.015128411,Down,-0.21,Down,3088055,-901419,Down,0.035662478,-0.003981556,Down,12.138,-0.038,Down,2974197.6,-383618.8,Down,12.009,-0.114,Down
4/13/2018,12.02,12.11,11.5,11.6,11.6,0.050748752,0.025748752,Up,-0.3,Up,4051932,963877,Up,0.036312228,0.00064975,Up,12.034,-0.104,Down,3226837,252639.4,Up,11.963,-0.046,Down
4/16/2018,11.51,11.85,11.22,11.7,11.7,0.054735013,0.003986261,Up,0.1,Down,5042836,990904,Up,0.039696206,0.003383977,Up,11.938,-0.096,Down,3805903.4,579066.4,Up,11.987,0.024,Up
4/17/2018,11.78,11.87,11.32,11.4,11.4,0.046689304,-0.008045709,Down,-0.3,Up,3423535,-1619301,Down,0.043460296,0.00376409,Up,11.742,-0.196,Down,3919166.4,113263,Up,11.967,-0.02,Down
4/18/2018,11.47,11.66,11.455,11.59,11.59,0.017872711,-0.028816592,Down,0.19,Up,3145707,-277828,Down,0.039009156,-0.00445114,Down,11.638,-0.104,Down,3750413,-168753.4,Down,11.907,-0.06,Down
4/19/2018,11.65,12.06,11.62,11.9,11.9,0.03776824,0.019895529,Up,0.31,Up,3238324,92617,Up,0.041562804,0.002553648,Up,11.638,0,Flat,3780466.8,30053.8,Up,11.888,-0.019,Down
4/20/2018,12.03,12.13,11.69,11.94,11.94,0.036575229,-0.001193012,Down,0.04,Down,2632048,-606276,Down,0.038728099,-0.002834705,Down,11.706,0.068,Up,3496490,-283976.8,Down,11.87,-0.018,Down
4/23/2018,12.02,12.02,11.46,11.58,11.58,0.046589018,0.01001379,Up,-0.36,Down,3213247,581199,Up,0.037098901,-0.001629199,Down,11.682,-0.024,Down,3130572.2,-365917.8,Down,11.81,-0.06,Down
4/24/2018,11.55,11.57,11.145,11.26,11.26,0.036796537,-0.009792482,Down,-0.32,Down,5725056,2511809,Up,0.035120347,-0.001978553,Down,11.654,-0.028,Down,3590876.4,460304.2,Up,11.698,-0.112,Down
4/26/2018,11.09,11.36,11.06,11.2,11.2,0.027051398,-0.009745139,Down,-0.06,Down,5097379,-627677,Down,0.036956084,0.001835737,Up,11.576,-0.078,Down,3981210.8,390334.4,Up,11.607,-0.091,Down
4/27/2018,11.27,11.4,11.075,11.18,11.18,0.028837622,0.001786224,Up,-0.02,Up,3605572,-1491807,Down,0.035169961,-0.001786124,Down,11.432,-0.144,Down,4054660.4,73449.6,Up,11.535,-0.072,Down
4/30/2018,11.16,11.395,10.93,11.31,11.31,0.041666667,0.012829045,Up,0.13,Down,4168448,562876,Up,0.036188248,0.001018288,Up,11.306,-0.126,Down,4361940.4,307280,Up,11.506,-0.029,Down
5/1/2018,11.36,11.455,11.23,11.27,11.27,0.019806338,-0.021860329,Down,-0.04,Up,2542261,-1626187,Down,0.030831712,-0.005356536,Down,11.244,-0.062,Down,4227743.2,-134197.2,Down,11.463,-0.043,Down
5/2/2018,11.36,11.73,11.36,11.7,11.7,0.032570423,0.012764085,Up,0.43,Flat,3323877,781616,Up,0.029986489,-0.000845223,Down,11.332,0.088,Up,3747507.4,-480235.8,Down,11.493,0.03,Up
5/3/2018,11.71,11.865,11.57,11.7,11.7,0.025192143,-0.007378279,Down,0,Up,3093396,-230481,Down,0.029614639,-0.000371851,Down,11.432,0.1,Up,3346710.8,-400796.6,Down,11.504,0.011,Up
5/4/2018,11.9,12.275,11.83,12.02,12.02,0.037394958,0.012202815,Up,0.32,Up,3856859,763463,Up,0.031326106,0.001711467,Up,11.6,0.168,Up,3396968.2,50257.4,Up,11.516,0.012,Up
5/7/2018,12.2,12.385,12.155,12.21,12.21,0.018852459,-0.018542499,Down,0.19,Down,3300390,-556469,Down,0.026763264,-0.004562842,Down,11.78,0.18,Up,3223356.6,-173611.6,Down,11.543,0.027,Up
5/8/2018,12.3,12.31,11.765,11.79,11.79,0.044308943,0.025456484,Up,-0.42,Up,3383111,82721,Up,0.031663785,0.004900521,Up,11.884,0.104,Up,3391526.6,168170,Up,11.564,0.021,Up
5/9/2018,11.85,12.13,11.85,11.98,11.98,0.023628692,-0.020680251,Down,0.19,Flat,2814586,-568525,Down,0.029875439,-0.001788346,Down,11.94,0.056,Up,3289668.4,-101858.2,Down,11.636,0.072,Up
5/10/2018,12.19,12.19,11.93,11.98,11.98,0.021328958,-0.002299734,Down,0,Down,2340653,-473933,Down,0.029102802,-0.000772637,Down,11.996,0.056,Up,3139119.8,-150548.6,Down,11.714,0.078,Up
5/11/2018,11.98,12.04,11.88,11.94,11.94,0.013355593,-0.007973366,Down,-0.04,Up,1733584,-607069,Down,0.024294929,-0.004807873,Down,11.98,-0.016,Down,2714464.8,-424655,Down,11.79,0.076,Up
5/14/2018,12.15,12.29,12.14,12.22,12.22,0.012345679,-0.001009914,Down,0.28,Down,3097556,1363972,Up,0.022993573,-0.001301356,Down,11.982,0.002,Up,2673898,-40566.8,Down,11.881,0.091,Up
5/15/2018,12.3,12.375,11.965,12.13,12.13,0.033333333,0.020987654,Up,-0.09,Down,5250410,2152854,Up,0.020798451,-0.002195122,Down,12.05,0.068,Up,3047357.8,373459.8,Up,11.967,0.086,Up
5/16/2018,9.83,10.64,9.72,10.54,10.54,0.093591048,0.060257714,Up,-1.59,Up,22159798,16909388,Up,0.034790922,0.013992471,Up,11.762,-0.288,Down,6916400.2,3869042.4,Up,11.851,-0.116,Down
5/17/2018,10.72,11,10.66,10.75,10.75,0.031716418,-0.06187463,Down,0.21,Down,10261306,-11898492,Down,0.036868414,0.002077492,Up,11.516,-0.246,Down,8500530.8,1584130.6,Up,11.756,-0.095,Down
5/18/2018,10.82,10.86,10.13,10.26,10.26,0.067467652,0.035751235,Up,-0.49,Down,8685867,-1575439,Down,0.047690826,0.010822412,Up,11.18,-0.336,Down,9890987.4,1390456.6,Up,11.58,-0.176,Down
5/21/2018,10,10.26,9.82,10.07,10.07,0.044,-0.023467652,Down,-0.19,Down,6220078,-2465789,Down,0.05402169,0.006330864,Up,10.75,-0.43,Down,10515491.8,624504.4,Up,11.366,-0.214,Down
5/22/2018,10.2,10.26,9.83,9.86,9.86,0.042156863,-0.001843137,Down,-0.21,Down,6733713,513635,Up,0.055786396,0.001764706,Up,10.296,-0.454,Down,10812152.4,296660.6,Up,11.173,-0.193,Down
5/23/2018,9.68,9.86,9.19,9.3,9.3,0.069214876,0.027058013,Up,-0.56,Up,13412405,6678692,Up,0.050911162,-0.004875234,Down,10.048,-0.248,Down,9062673.8,-1749478.6,Down,10.905,-0.268,Down
5/24/2018,9.36,9.99,9.32,9.83,9.83,0.071581197,0.002366321,Up,0.53,Up,7969617,-5442788,Down,0.058884118,0.007972956,Up,9.864,-0.184,Down,8604336,-458337.8,Down,10.69,-0.215,Down
5/25/2018,10.05,10.225,9.91,10,10,0.031343284,-0.040237913,Down,0.17,Down,6787618,-1181999,Down,0.051659244,-0.007224874,Down,9.812,-0.052,Down,8224686.2,-379649.8,Down,10.496,-0.194,Down
5/28/2018,9.98,10.05,9.77,9.89,9.89,0.028056112,-0.003287171,Down,-0.11,Down,3557289,-3230329,Down,0.048470466,-0.003188778,Down,9.776,-0.036,Down,7692128.4,-532557.8,Down,10.263,-0.233,Down
5/29/2018,9.86,9.89,9.56,9.61,9.61,0.03346856,0.005412448,Up,-0.28,Up,5662671,2105382,Up,0.046732806,-0.001737661,Down,9.726,-0.05,Down,7477920,-214208.4,Down,10.011,-0.252,Down
5/30/2018,9.55,10,9.42,9.94,9.94,0.060732984,0.027264424,Up,0.33,Down,8391869,2729198,Up,0.045036427,-0.001696378,Down,9.854,0.128,Up,6473812.8,-1004107.2,Down,9.951,-0.06,Down
5/31/2018,10.02,10.28,9.92,9.93,9.93,0.035928144,-0.024804841,Down,-0.01,Down,8566956,175087,Up,0.037905817,-0.007130611,Down,9.874,0.02,Up,6593280.6,119467.8,Up,9.869,-0.082,Down
6/1/2018,9.7,9.77,9.4,9.61,9.61,0.03814433,0.002216186,Up,-0.32,Down,7968540,-598416,Down,0.039266026,0.001360209,Up,9.796,-0.078,Down,6829465,236184.4,Up,9.804,-0.065,Down
6/4/2018,9.63,9.75,9.4,9.42,9.42,0.036344756,-0.001799574,Down,-0.19,Up,3660377,-4308163,Down,0.040923755,0.001657729,Up,9.702,-0.094,Down,6850082.6,20617.6,Up,9.739,-0.065,Down
6/5/2018,9.6,10.15,9.52,9.99,9.99,0.065625,0.029280244,Up,0.57,Down,6290468,2630091,Up,0.047355043,0.006431288,Up,9.778,0.076,Up,6975642,125559.4,Up,9.752,0.013,Up
6/6/2018,10.15,10.15,9.86,9.94,9.94,0.028571429,-0.037053571,Down,-0.05,Up,5544394,-746074,Down,0.040922732,-0.006432311,Down,9.778,0,Flat,6406147,-569495,Down,9.816,0.064,Up
6/7/2018,10.01,10.48,10.01,10.39,10.39,0.046953047,0.018381618,Up,0.45,Up,7571387,2026993,Up,0.043127712,0.002204981,Up,9.87,0.092,Up,6207033.2,-199113.8,Down,9.872,0.056,Up
6/8/2018,10.49,10.61,10.21,10.56,10.56,0.038131554,-0.008821493,Down,0.17,Up,6326157,-1245230,Down,0.043125157,-2.55521E-06,Down,10.06,0.19,Up,5878556.6,-328476.6,Down,9.928,0.056,Up
6/12/2018,10.76,10.9,10.48,10.88,10.88,0.039033457,0.000901903,Up,0.32,Down,6631782,305625,Up,0.043662897,0.00053774,Up,10.352,0.292,Up,6472837.6,594281,Up,10.027,0.099,Up
6/13/2018,10.87,10.87,10.42,10.52,10.52,0.041398344,0.002364887,Up,-0.36,Up,5911908,-719874,Down,0.038817566,-0.004845331,Down,10.458,0.106,Up,6397125.6,-75712,Down,10.118,0.091,Up
6/14/2018,10.5,10.7,10.37,10.65,10.65,0.031428571,-0.009969773,Down,0.13,Up,3819998,-2091910,Down,0.039388995,0.000571429,Up,10.6,0.142,Up,6052246.4,-344879.2,Down,10.189,0.071,Up
